"la_name","SEN_Unit","RP_Unit","Total pupils","EHC plan"
"Warwickshire","0","0","105","2"
"Warwickshire","0","0","172","1"
"Warwickshire","0","0","1097","29"
"Warwickshire","0","0","244","4"
"Warwickshire","0","0","312","1"
"Warwickshire","0","0","292","4"
"Warwickshire","0","0","311","1"
"Warwickshire","0","0","841","0"
"Warwickshire","0","0","324","0"
"Warwickshire","0","0","515","0"
"Warwickshire","0","0","1237","3"
"Warwickshire","0","0","158","1"
"Warwickshire","0","0","923","4"
"Warwickshire","0","0","773","0"
"Warwickshire","0","0","58","58"
"Warwickshire","0","0","72","0"
"Warwickshire","0","0","256","256"
"Warwickshire","0","0","268","268"
"West Sussex","0","1","125","1"
"West Sussex","0","1","111","3"
"West Sussex","0","1","107","1"
"West Sussex","0","0","113","1"
"Cheshire East","0","0","5","0"
"West Sussex","0","0","210","1"
"West Sussex","0","0","208","3"
"West Sussex","0","0","382","5"
"West Sussex","0","0","208","2"
"West Sussex","0","0","138","4"
"West Sussex","0","0","210","3"
"West Sussex","0","0","281","6"
"West Sussex","0","0","96","0"
"West Sussex","0","0","100","2"
"West Sussex","0","0","231","2"
"West Sussex","0","0","155","1"
"West Sussex","0","0","124","0"
"West Sussex","0","0","126","1"
"West Sussex","0","0","415","8"
"West Sussex","0","0","181","1"
"West Sussex","0","0","55","0"
"West Sussex","0","0","206","3"
"West Sussex","0","0","193","0"
"West Sussex","0","0","205","2"
"West Sussex","0","0","98","2"
"West Sussex","0","0","136","3"
"West Sussex","0","0","81","0"
"West Sussex","0","0","104","5"
"West Sussex","0","0","347","9"
"West Sussex","0","0","208","5"
"West Sussex","0","0","202","7"
"West Sussex","0","0","203","0"
"West Sussex","0","0","281","7"
"West Sussex","0","0","267","6"
"West Sussex","0","0","216","7"
"West Sussex","0","1","283","19"
"West Sussex","0","0","633","9"
"West Sussex","0","0","224","1"
"West Sussex","0","0","300","9"
"West Sussex","0","0","408","9"
"West Sussex","0","0","171","2"
"West Sussex","0","0","233","2"
"West Sussex","0","0","212","2"
"West Sussex","0","0","397","8"
"West Sussex","0","0","202","7"
"West Sussex","0","0","418","3"
"West Sussex","0","1","665","26"
"West Sussex","0","0","356","4"
"West Sussex","0","0","539","15"
"West Sussex","0","0","430","11"
"West Sussex","0","0","416","9"
"West Sussex","0","0","260","11"
"West Sussex","0","1","423","28"
"West Sussex","0","0","199","3"
"West Sussex","0","0","206","5"
"West Sussex","0","0","263","4"
"West Sussex","0","0","138","3"
"West Sussex","0","0","515","6"
"West Sussex","1","1","391","12"
"West Sussex","0","0","240","1"
"West Sussex","0","0","268","2"
"West Sussex","0","0","33","1"
"West Sussex","0","0","363","6"
"West Sussex","0","0","269","4"
"West Sussex","0","0","353","1"
"West Sussex","0","0","158","2"
"West Sussex","0","0","413","5"
"West Sussex","0","0","418","5"
"West Sussex","0","0","399","4"
"West Sussex","0","0","139","7"
"West Sussex","0","1","297","19"
"West Sussex","0","0","536","9"
"West Sussex","0","0","708","9"
"West Sussex","0","0","190","3"
"West Sussex","0","0","404","14"
"West Sussex","0","1","272","14"
"West Sussex","0","0","612","19"
"West Sussex","0","0","263","7"
"West Sussex","0","0","308","4"
"West Sussex","0","0","413","6"
"West Sussex","0","0","174","5"
"West Sussex","0","0","229","10"
"West Sussex","0","0","52","0"
"West Sussex","0","0","197","6"
"West Sussex","0","0","121","0"
"West Sussex","0","0","201","6"
"West Sussex","0","0","70","1"
"West Sussex","0","0","197","4"
"West Sussex","0","0","73","2"
"West Sussex","0","0","59","0"
"West Sussex","0","0","60","0"
"West Sussex","0","0","193","3"
"West Sussex","0","0","199","2"
"West Sussex","0","0","209","6"
"West Sussex","0","0","134","2"
"West Sussex","0","0","145","2"
"West Sussex","0","0","111","3"
"West Sussex","0","0","100","1"
"West Sussex","0","0","201","3"
"West Sussex","0","0","104","5"
"West Sussex","0","0","187","9"
"West Sussex","0","0","68","0"
"West Sussex","0","0","72","2"
"West Sussex","0","0","61","0"
"West Sussex","0","0","73","3"
"West Sussex","0","0","120","5"
"West Sussex","0","1","401","19"
"West Sussex","0","0","204","4"
"West Sussex","0","0","201","2"
"West Sussex","0","0","90","3"
"West Sussex","0","0","103","0"
"West Sussex","0","0","270","4"
"West Sussex","0","0","107","0"
"West Sussex","0","0","219","3"
"West Sussex","0","0","97","1"
"West Sussex","0","0","89","2"
"West Sussex","0","0","128","3"
"West Sussex","0","0","101","2"
"West Sussex","0","0","95","0"
"West Sussex","0","0","146","5"
"West Sussex","0","0","88","1"
"West Sussex","0","0","121","2"
"West Sussex","0","0","215","4"
"West Sussex","0","0","183","2"
"West Sussex","0","0","102","4"
"West Sussex","0","1","798","30"
"West Sussex","0","0","126","0"
"West Sussex","0","0","421","1"
"West Sussex","0","0","210","3"
"West Sussex","0","0","50","0"
"West Sussex","0","0","332","5"
"West Sussex","0","0","62","2"
"West Sussex","0","0","99","0"
"West Sussex","0","0","114","1"
"West Sussex","0","0","144","4"
"West Sussex","0","0","394","8"
"West Sussex","0","0","204","7"
"West Sussex","0","0","141","4"
"West Sussex","0","0","436","6"
"West Sussex","0","0","397","5"
"West Sussex","0","0","191","6"
"West Sussex","0","0","194","5"
"West Sussex","0","0","312","10"
"West Sussex","0","0","313","6"
"West Sussex","0","0","171","2"
"West Sussex","0","0","241","6"
"West Sussex","0","0","206","7"
"West Sussex","0","1","399","13"
"West Sussex","0","0","388","9"
"West Sussex","0","0","422","11"
"West Sussex","0","0","416","5"
"West Sussex","0","0","199","9"
"West Sussex","0","0","317","7"
"West Sussex","0","0","415","14"
"West Sussex","0","0","507","8"
"West Sussex","0","0","183","6"
"West Sussex","0","0","213","4"
"West Sussex","0","0","203","6"
"West Sussex","0","0","419","4"
"West Sussex","0","0","203","4"
"West Sussex","0","0","402","5"
"West Sussex","0","0","101","0"
"West Sussex","0","0","207","8"
"West Sussex","0","0","418","16"
"West Sussex","0","0","1534","24"
"West Sussex","0","0","1048","19"
"West Sussex","0","0","1516","15"
"West Sussex","0","0","1804","22"
"West Sussex","0","1","790","30"
"West Sussex","0","0","1148","19"
"West Sussex","0","0","1409","9"
"West Sussex","0","1","1320","63"
"West Sussex","0","0","1067","16"
"West Sussex","0","0","1195","18"
"West Sussex","0","0","1553","18"
"West Sussex","0","0","1666","22"
"West Sussex","0","0","1315","24"
"West Sussex","0","0","573","14"
"West Sussex","0","0","968","22"
"West Sussex","0","0","799","29"
"West Sussex","0","0","1278","8"
"West Sussex","0","0","1123","28"
"West Sussex","0","0","281","1"
"West Sussex","0","0","354","0"
"West Sussex","0","0","184","0"
"West Sussex","0","0","889","0"
"West Sussex","0","0","576","0"
"West Sussex","0","0","146","0"
"West Sussex","0","0","875","0"
"West Sussex","0","0","263","1"
"West Sussex","0","0","357","1"
"West Sussex","0","0","268","1"
"West Sussex","0","0","187","0"
"West Sussex","0","0","378","1"
"West Sussex","0","0","62","0"
"West Sussex","0","0","75","55"
"West Sussex","0","0","120","1"
"West Sussex","0","0","121","1"
"West Sussex","0","0","267","3"
"West Sussex","0","0","92","2"
"West Sussex","0","0","188","0"
"West Sussex","0","0","1068","1"
"West Sussex","0","0","533","0"
"West Sussex","0","0","355","1"
"West Sussex","0","0","1259","1"
"West Sussex","0","0","605","0"
"West Sussex","0","0","48","48"
"West Sussex","0","0","37","37"
"West Sussex","0","0","387","0"
"West Sussex","0","0","22","22"
"West Sussex","0","0","284","1"
"West Sussex","0","0","433","6"
"West Sussex","0","0","95","94"
"West Sussex","0","0","221","221"
"West Sussex","0","0","212","212"
"West Sussex","0","0","158","158"
"West Sussex","0","0","115","115"
"West Sussex","0","0","260","260"
"West Sussex","0","0","211","211"
"West Sussex","0","0","136","136"
"West Sussex","0","0","132","132"
"West Sussex","0","0","62","62"
"Swindon","0","0","52","11"
"Wiltshire","0","0","164","5"
"Wiltshire","0","0","149","4"
"Swindon","0","0","193","0"
"Wiltshire","0","0","204","11"
"Wiltshire","0","0","259","3"
"Wiltshire","0","0","141","4"
"Wiltshire","0","0","104","8"
"Wiltshire","0","0","76","1"
"Wiltshire","0","0","50","1"
"Wiltshire","0","0","66","0"
"Wiltshire","0","0","200","2"
"Wiltshire","0","0","196","6"
"Swindon","0","0","242","7"
"Swindon","0","1","688","21"
"Swindon","0","0","416","4"
"Swindon","0","0","205","3"
"Wiltshire","0","1","203","19"
"Wiltshire","0","0","87","0"
"Wiltshire","0","0","175","5"
"Swindon","0","0","239","4"
"Swindon","0","0","492","8"
"Swindon","0","0","324","8"
"Wiltshire","0","0","411","15"
"Swindon","0","0","219","6"
"Swindon","0","0","180","5"
"Swindon","0","0","314","11"
"Wiltshire","0","0","290","10"
"Wiltshire","0","0","378","15"
"Wiltshire","0","0","168","8"
"Wiltshire","0","0","297","3"
"Wiltshire","0","0","255","8"
"Wiltshire","0","0","194","4"
"Wiltshire","0","0","212","6"
"Wiltshire","1","1","220","29"
"Wiltshire","0","0","244","8"
"Swindon","0","1","415","24"
"Wiltshire","0","0","326","13"
"Wiltshire","0","0","283","11"
"Wiltshire","0","0","349","14"
"Wiltshire","0","1","204","23"
"Wiltshire","0","0","200","3"
"Swindon","0","0","613","6"
"Wiltshire","0","0","220","6"
"Swindon","0","0","46","0"
"Wiltshire","0","0","176","0"
"Wiltshire","0","0","420","5"
"Wiltshire","0","0","73","0"
"Wiltshire","0","0","110","2"
"Wiltshire","0","0","61","2"
"Wiltshire","0","0","92","4"
"Wiltshire","0","0","195","9"
"Wiltshire","0","0","249","2"
"Wiltshire","0","0","306","10"
"Wiltshire","0","0","92","2"
"Wiltshire","0","0","117","0"
"Wiltshire","0","0","103","0"
"Wiltshire","0","0","174","11"
"Wiltshire","0","0","70","3"
"Wiltshire","0","0","161","2"
"Wiltshire","0","0","163","5"
"Wiltshire","0","0","165","2"
"Wiltshire","0","0","138","4"
"Wiltshire","0","0","72","3"
"Wiltshire","0","0","94","4"
"Wiltshire","0","0","117","2"
"Wiltshire","0","0","83","2"
"Wiltshire","0","0","209","9"
"Wiltshire","0","0","90","2"
"Wiltshire","0","0","180","1"
"Wiltshire","0","0","367","10"
"Wiltshire","0","0","325","8"
"Wiltshire","0","0","34","0"
"Wiltshire","0","0","141","2"
"Wiltshire","0","0","185","5"
"Wiltshire","0","0","252","5"
"Wiltshire","0","0","146","6"
"Wiltshire","0","0","156","1"
"Wiltshire","0","0","105","2"
"Wiltshire","0","0","205","2"
"Wiltshire","1","0","232","24"
"Wiltshire","0","0","342","15"
"Wiltshire","0","0","193","4"
"Wiltshire","0","0","124","4"
"Wiltshire","0","0","144","2"
"Wiltshire","0","0","95","1"
"Wiltshire","0","0","107","3"
"Wiltshire","0","0","83","2"
"Wiltshire","0","0","124","4"
"Wiltshire","0","0","160","1"
"Wiltshire","0","0","202","7"
"Wiltshire","0","0","117","3"
"Wiltshire","0","0","98","0"
"Wiltshire","0","0","87","0"
"Wiltshire","0","0","207","4"
"Wiltshire","0","0","139","1"
"Wiltshire","0","0","212","6"
"Wiltshire","0","0","221","11"
"Wiltshire","0","0","156","4"
"Wiltshire","0","0","45","0"
"Wiltshire","0","0","102","3"
"Wiltshire","0","0","195","1"
"Wiltshire","0","1","156","23"
"Wiltshire","0","0","139","4"
"Wiltshire","0","0","209","4"
"Wiltshire","0","0","316","4"
"Wiltshire","0","0","84","4"
"Wiltshire","0","0","189","4"
"Wiltshire","0","0","206","4"
"Wiltshire","0","0","65","1"
"Wiltshire","0","0","127","0"
"Swindon","0","0","217","2"
"Swindon","0","0","167","0"
"Wiltshire","0","0","54","0"
"Wiltshire","0","0","170","7"
"Wiltshire","0","0","76","0"
"Wiltshire","0","0","920","28"
"Wiltshire","0","0","572","23"
"Wiltshire","0","0","262","1"
"Wiltshire","0","1","199","36"
"Wiltshire","1","0","209","45"
"Wiltshire","0","0","164","5"
"Wiltshire","0","0","182","3"
"Wiltshire","0","0","311","4"
"Wiltshire","0","0","286","4"
"Wiltshire","0","0","74","1"
"Wiltshire","0","0","316","5"
"Wiltshire","0","0","305","8"
"Wiltshire","0","1","841","23"
"Wiltshire","0","0","349","5"
"Wiltshire","0","0","515","0"
"Wiltshire","0","0","1005","0"
"Wiltshire","0","0","196","1"
"Wiltshire","0","0","214","0"
"Wiltshire","0","0","449","0"
"Wiltshire","0","0","231","0"
"Wiltshire","0","0","503","2"
"Wiltshire","0","0","102","3"
"Wiltshire","0","0","214","0"
"Wiltshire","0","0","256","1"
"Wiltshire","0","0","175","4"
"Wiltshire","0","0","831","0"
"Wiltshire","0","0","179","1"
"Wiltshire","0","0","152","131"
"Swindon","0","0","64","1"
"Wiltshire","0","0","48","17"
"Swindon","0","0","232","232"
"Wiltshire","0","0","91","91"
"Lincolnshire","0","0","66","0"
"Lincolnshire","0","0","95","2"
"Lincolnshire","0","0","45","0"
"Milton Keynes","0","0","40","1"
"Redbridge","0","0","101","0"
"Sheffield","0","0","107","106"
"Sheffield","0","0","93","91"
"Dorset","0","0","599","16"
"Suffolk","0","0","26","26"
"Redbridge","0","0","859","25"
"Dorset","0","0","444","15"
"Wirral","0","0","90","90"
"Manchester","0","0","139","139"
"Herefordshire, County of","0","0","643","9"
"Leicestershire","0","0","39","37"
"Wokingham","0","0","0","0"
"Cornwall","0","0","12","12"
"Solihull","0","0","875","17"
"Salford","0","0","440","13"
"Norfolk","0","0","88","0"
"Lancashire","0","0","8","5"
"Leicester","0","0","336","1"
"Hampshire","0","0","420","9"
"Durham","0","0","331","4"
"Brent","0","0","866","26"
"Hammersmith and Fulham","0","0","436","0"
"Islington","0","0","108","1"
"Birmingham","0","0","131","1"
"Bradford","0","0","34","0"
"Reading","0","0","673","18"
"Milton Keynes","0","0","327","3"
"Nottinghamshire","0","0","403","3"
"Stockton-on-Tees","0","0","581","7"
"South Gloucestershire","0","0","247","7"
"St. Helens","0","0","624","4"
"Lancashire","0","0","201","2"
"Lancashire","0","0","208","7"
"Cheshire West and Chester","0","0","289","2"
"Leeds","0","0","16","0"
"Hampshire","0","0","117","1"
"Lincolnshire","0","0","48","0"
"Bolton","0","0","189","0"
"Salford","0","0","307","2"
"Salford","0","0","72","1"
"Liverpool","0","0","164","0"
"Hackney","0","0","458","14"
"Hackney","0","0","564","12"
"Wolverhampton","0","0","425","4"
"Durham","0","0","209","1"
"Dorset","0","0","43","29"
"Manchester","0","0","214","0"
"Wiltshire","0","0","60","0"
"Walsall","0","0","86","0"
"Wirral","0","0","395","4"
"Hampshire","0","0","193","3"
"Bury","0","0","263","5"
"Buckinghamshire","0","0","428","6"
"Luton","0","0","25","0"
"Lancashire","0","0","495","4"
"Barking and Dagenham","1","0","719","40"
"Camden","0","0","226","7"
"Waltham Forest","0","0","460","11"
"Hertfordshire","0","0","7","0"
"Hertfordshire","0","0","19","8"
"Kirklees","0","0","467","10"
"Tower Hamlets","0","0","616","29"
"Leicester","0","0","101","101"
"Barking and Dagenham","1","0","593","32"
"Haringey","0","0","388","4"
"Hertfordshire","0","0","3","1"
"Hertfordshire","0","0","80","80"
"Cumbria","0","0","15","12"
"Leicester","0","0","309","307"
"Slough","0","0","710","17"
"Wakefield","0","0","217","2"
"Stockton-on-Tees","1","0","366","2"
"Warwickshire","0","0","119","2"
"Manchester","0","0","688","11"
"Newham","0","0","1005","14"
"St. Helens","0","0","389","9"
"Wigan","0","0","191","6"
"Wiltshire","0","0","133","0"
"Bristol, City of","0","0","183","2"
"Liverpool","0","0","432","2"
"Salford","0","0","418","5"
"Surrey","0","0","209","7"
"Wandsworth","0","0","649","1"
"Barnet","0","0","224","3"
"Suffolk","0","0","7","2"
"Suffolk","0","0","11","2"
"Lewisham","0","0","92","2"
"Bradford","0","0","133","0"
"Wakefield","0","1","360","30"
"Hampshire","0","0","82","0"
"Wakefield","0","0","460","10"
"Wakefield","0","0","266","5"
"Wakefield","0","0","195","2"
"Wakefield","0","0","452","9"
"Warwickshire","0","0","634","8"
"Warwickshire","0","0","398","8"
"Warwickshire","0","0","260","8"
"Warwickshire","0","0","181","4"
"Warwickshire","0","0","313","3"
"Warwickshire","0","0","298","5"
"Warwickshire","0","0","145","4"
"Warwickshire","0","0","71","0"
"Warwickshire","0","0","219","4"
"Warwickshire","0","0","195","2"
"Warwickshire","0","0","613","15"
"Warwickshire","0","0","188","6"
"Warwickshire","0","0","359","2"
"Warwickshire","0","0","678","11"
"Warwickshire","0","0","167","7"
"Warwickshire","0","0","422","7"
"Warwickshire","0","0","445","13"
"Warwickshire","0","0","363","9"
"Warwickshire","0","0","377","13"
"Warwickshire","0","0","155","1"
"Blackpool","0","0","14","11"
"Middlesbrough","0","0","1567","19"
"Bradford","0","0","875","21"
"Warwickshire","0","0","213","5"
"Westminster","0","0","1235","24"
"Tameside","0","0","5","4"
"Croydon","0","0","662","13"
"Southwark","0","0","622","17"
"Barking and Dagenham","1","0","514","11"
"Greenwich","0","0","414","7"
"Kirklees","0","0","626","11"
"Leicester","0","0","551","6"
"Cheshire West and Chester","0","0","140","2"
"Shropshire","0","0","157","2"
"Hackney","0","0","435","12"
"Sutton","0","1","629","53"
"Kent","0","0","410","7"
"Durham","0","0","349","7"
"Gateshead","0","0","128","127"
"Durham","0","0","203","7"
"Kent","0","0","136","3"
"Bracknell Forest","0","0","525","7"
"Warwickshire","0","0","216","3"
"Kent","0","0","514","12"
"East Sussex","0","0","244","1"
"Wigan","0","0","174","1"
"Enfield","0","0","129","129"
"Liverpool","0","0","82","82"
"Oxfordshire","0","0","440","8"
"Wakefield","0","0","195","3"
"Wakefield","0","0","241","7"
"Wakefield","0","0","242","9"
"Wakefield","0","0","232","5"
"South Gloucestershire","0","0","209","6"
"Kent","0","0","45","43"
"Bradford","0","0","0","0"
"Wakefield","0","0","34","5"
"Worcestershire","0","0","4","3"
"Worcestershire","0","0","15","6"
"Herefordshire, County of","0","0","51","17"
"Newham","0","0","921","4"
"Nottinghamshire","0","0","136","136"
"Barnet","0","0","229","8"
"West Sussex","0","0","402","8"
"Leicester","0","0","550","4"
"Staffordshire","0","0","29","27"
"Nottingham","0","0","432","4"
"Nottingham","0","0","289","0"
"Nottingham","0","0","476","1"
"Salford","0","0","380","5"
"Redbridge","0","0","685","20"
"Manchester","0","0","209","12"
"Somerset","0","0","44","44"
"Nottingham","0","0","194","0"
"Rutland","0","0","17","17"
"Bath and North East Somerset","0","0","402","8"
"Kent","0","1","342","29"
"Northumberland","0","0","753","3"
"St. Helens","0","0","105","105"
"Tower Hamlets","0","0","101","101"
"Lancashire","0","0","125","125"
"Barnet","0","0","300","1"
"Manchester","0","0","645","16"
"Newham","0","0","7","0"
"Shropshire","0","0","11","9"
"Sunderland","0","0","214","2"
"Salford","0","0","530","5"
"Bolton","0","0","309","3"
"Croydon","0","0","129","1"
"Waltham Forest","0","0","210","13"
"Brent","0","0","112","0"
"Hackney","0","0","1120","49"
"Oxfordshire","0","0","36","36"
"Liverpool","0","1","1341","4"
"West Berkshire","0","0","44","16"
"Hampshire","0","0","125","121"
"Blackpool","0","0","572","2"
"Surrey","0","0","197","6"
"Staffordshire","0","0","194","0"
"Gateshead","0","0","418","4"
"Northamptonshire","0","0","196","196"
"Gateshead","0","0","202","10"
"Sheffield","0","0","477","7"
"Stockport","0","1","470","30"
"Luton","0","0","915","17"
"Haringey","0","0","357","6"
"Kingston upon Thames","0","0","665","5"
"Leicester","0","0","179","179"
"Hertfordshire","0","0","16","0"
"Barking and Dagenham","0","0","298","293"
"Sutton","0","0","437","3"
"Liverpool","0","0","473","11"
"Gateshead","0","0","435","3"
"Gateshead","0","0","226","4"
"Devon","0","0","224","9"
"Greenwich","0","0","667","21"
"Leeds","0","0","464","3"
"Surrey","0","0","624","17"
